,1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2002-06-25,20.52,20.79,19.98,19.98,103700.0,41.6696,42.243,47.1877,7.4041,7.5673,7.3831,
2002-06-26,19.75,19.75,18.36,18.95,360300.0,41.5248,42.0597,47.1088,7.233,7.4825,7.3868,
2002-06-27,19.1,20.0,18.91,20.0,204000.0,41.5482,41.9752,47.0358,7.1186,7.413,7.3851,
2002-06-28,19.95,21.32,19.83,20.99,435000.0,41.6486,41.9523,46.9671,7.1282,7.3902,7.3929,
2002-07-01,20.9,20.99,19.65,19.74,136000.0,40.9698,41.5268,46.8697,7.111,7.3593,7.3972,
2002-07-02,19.73,19.73,17.87,18.76,204700.0,40.137,40.9713,46.7584,7.0036,7.2928,7.3944,
2002-07-03,18.7,19.1,17.25,18.5,278300.0,39.6257,40.5408,46.6504,6.873,7.2131,7.3867,
2002-07-05,18.6,19.46,18.6,19.01,56900.0,39.7645,40.4501,46.5629,6.7983,7.1516,7.3857,
2002-07-08,19.1,20.35,18.98,19.81,179200.0,39.4651,40.1621,46.461,6.8066,7.1229,7.392,
2002-07-09,19.7,20.43,19.24,19.5,270300.0,39.1193,39.8468,46.3546,6.8191,7.0992,7.3977,
2002-07-10,19.5,20.1,18.95,19.2,268000.0,38.5963,39.4293,46.2379,6.8041,7.0677,7.4041,
2002-07-11,19.05,19.09,17.75,18.43,305400.0,38.2331,39.0797,46.1223,6.7171,7.0081,7.4027,
2002-07-12,18.43,18.43,17.57,17.69,131600.0,37.9324,38.7617,46.0059,6.6002,6.9338,7.3888,
2002-07-15,17.67,17.67,15.8,16.7,162500.0,37.5126,38.382,45.8822,6.4525,6.8431,7.3665,
2002-07-16,16.45,16.87,16.09,16.19,155800.0,37.2912,38.1032,45.7626,6.2779,6.7361,7.34,
2002-07-17,16.24,16.65,14.3,16.09,799800.0,37.208,37.9101,45.6471,6.1257,6.6322,7.3001,
2002-07-18,16.09,16.4,15.96,16.04,157700.0,36.7957,37.5576,45.5189,5.9886,6.5301,7.2625,
2002-07-19,15.95,16.01,15.65,15.78,169200.0,36.2401,37.116,45.3813,5.8529,6.4253,7.2189,
2002-07-22,15.72,16.47,15.6,15.8,124900.0,35.6094,36.6127,45.2352,5.7817,6.3442,7.1737,
2002-07-23,15.9,16.4,15.25,16.0,317000.0,34.7211,35.9458,45.0724,5.7211,6.2682,7.1264,
2002-07-24,15.8,17.62,14.99,17.59,223100.0,34.626,35.6712,44.9315,5.765,6.2365,7.0965,
2002-07-25,17.6,17.6,16.6,16.98,70100.0,34.6942,35.5184,44.7977,5.7977,6.207,7.0643,
2002-07-26,16.99,17.7,16.99,17.54,83600.0,34.7104,35.3774,44.6645,5.8306,6.1832,7.0421,
2002-07-29,17.56,18.35,17.56,18.3,117000.0,35.2915,35.5731,44.5558,5.9047,6.1815,7.0263,
2002-07-30,18.3,18.4,17.65,17.95,89600.0,35.6643,35.7252,44.4479,5.966,6.1814,7.0055,
2002-07-31,17.75,17.76,17.23,17.5,97200.0,35.6642,35.7141,44.3315,5.966,6.1618,6.9804,
2002-08-01,17.4,17.4,16.21,16.69,126400.0,35.4156,35.5694,44.2069,5.9391,6.133,6.9451,
2002-08-02,16.55,16.55,14.85,15.1,137400.0,34.9632,35.2947,44.0724,5.8547,6.0808,6.9119,
2002-08-05,15.1,15.68,15.1,15.35,87800.0,34.3049,34.8753,43.9256,5.7241,6.0069,6.8647,
2002-08-06,15.5,15.89,15.5,15.79,211100.0,34.3485,34.7954,43.7999,5.6382,5.946,6.8122,
2002-08-07,15.82,16.0,15.45,15.89,195100.0,34.4917,34.7922,43.6804,5.5796,5.8941,6.7565,
2002-08-08,15.8,15.85,13.85,14.9,617200.0,34.7596,34.8838,43.5694,5.5229,5.8423,6.7004,
2002-08-09,14.9,15.6,14.9,15.25,118300.0,34.8125,34.89,43.4548,5.4601,5.7875,6.6466,
2002-08-12,15.24,16.25,15.2,16.25,115800.0,34.8975,34.9223,43.3437,5.4597,5.7576,6.5925,
2002-08-13,16.5,17.21,16.26,16.35,220100.0,34.6383,34.7764,43.2215,5.5311,5.7598,6.5456,
2002-08-14,16.35,17.8,16.35,17.3,403100.0,34.7872,34.8325,43.1138,5.6307,5.7797,6.5047,
2002-08-15,18.0,18.75,18.0,18.1,425900.0,35.0912,34.9901,43.0156,5.7791,5.8269,6.4715,
2002-08-16,18.1,19.8,18.1,18.93,215400.0,35.3114,35.1286,42.9194,5.9728,5.9018,6.4457,
2002-08-19,18.93,20.43,18.7,19.95,215300.0,35.8238,35.4413,42.839,6.1706,5.9891,6.4268,
2002-08-20,20.7,21.5,20.2,20.92,679100.0,36.0045,35.6094,42.7532,6.4043,6.1012,6.4147,
2002-08-21,20.95,21.5,20.52,21.45,249300.0,36.4174,35.9065,42.6802,6.586,6.2031,6.4063,
2002-08-22,21.2,21.5,20.4,20.5,379400.0,36.8243,36.2213,42.6135,6.7274,6.2958,6.3995,
2002-08-23,20.5,20.51,19.75,19.75,166700.0,36.7622,36.2971,42.5343,6.7634,6.3497,6.3821,
2002-08-26,19.76,20.75,19.73,20.66,258700.0,36.791,36.3973,42.459,6.8093,6.4061,6.3673,
2002-08-27,20.7,21.04,20.45,20.61,233100.0,36.5908,36.3597,42.376,6.8667,6.4663,6.3511,
2002-08-28,20.55,21.25,20.36,20.9,307700.0,36.1795,36.1774,42.283,6.927,6.5273,6.3384,
2002-08-29,20.82,21.44,20.47,21.43,173500.0,36.0808,36.124,42.1982,6.9881,6.5887,6.3269,
2002-08-30,21.6,21.99,20.8,20.8,97300.0,35.9097,36.0228,42.1104,7.0767,6.6612,6.321,
2002-09-03,20.8,20.8,19.55,20.0,135700.0,35.2313,35.6322,42.0013,7.0568,6.6908,6.3147,
2002-09-04,20.2,20.58,18.6,18.6,288600.0,35.1386,35.5088,41.908,7.0248,6.711,6.3118,
2002-09-05,18.5,19.5,18.43,19.18,161600.0,34.8459,35.2818,41.8067,6.9194,6.6964,6.3032,
2002-09-06,19.25,19.8,19.25,19.61,167400.0,35.0016,35.2875,41.7207,6.8597,6.6923,6.3035,
2002-09-09,19.65,20.05,18.6,20.05,212500.0,35.1493,35.3161,41.6376,6.832,6.6962,6.3039,
2002-09-10,20.12,20.49,19.84,20.4,177100.0,35.3502,35.3953,41.5596,6.8433,6.7132,6.2983,
2002-09-11,20.6,20.89,20.6,20.8,74900.0,35.4987,35.4681,41.4833,6.882,6.7408,6.2976,
2002-09-12,21.05,21.08,20.4,20.4,146500.0,35.3345,35.3841,41.3975,6.9262,6.7717,6.3067,
2002-09-13,20.2,20.2,19.6,19.6,36000.0,35.3833,35.4017,41.3191,6.8949,6.773,6.3141,
2002-09-16,19.61,20.24,19.6,20.21,60600.0,35.2431,35.3219,41.2349,6.8736,6.7753,6.3193,
2002-09-17,20.46,20.86,19.86,20.42,48600.0,34.9622,35.1543,41.1444,6.9032,6.7964,6.3227,
2002-09-18,20.3,20.39,19.85,20.1,51000.0,34.5874,34.915,41.0476,6.8912,6.8012,6.3225,
2002-09-19,20.2,20.75,20.0,20.28,384800.0,34.0125,34.5418,40.9392,6.9088,6.8166,6.3268,
2002-09-20,20.87,20.87,19.8,20.05,92200.0,33.7317,34.2924,40.8363,6.9314,6.8342,6.3388,
2002-09-23,20.06,20.09,19.88,19.9,199400.0,33.2956,33.9526,40.7249,6.8907,6.8264,6.3499,
2002-09-24,19.86,19.87,18.65,19.42,137400.0,32.9081,33.6218,40.6111,6.8427,6.8126,6.3647,
2002-09-25,19.46,19.77,19.45,19.65,105000.0,33.0072,33.5461,40.513,6.7979,6.797,6.3842,
2002-09-26,19.8,20.65,19.75,20.65,169200.0,33.2138,33.5608,40.4218,6.8287,6.8097,6.4111,
2002-09-27,20.65,22.15,20.65,21.28,367300.0,33.0909,33.4307,40.3214,6.9646,6.867,6.4497,
2002-09-30,21.28,21.4,19.45,20.45,286300.0,33.0001,33.3194,40.2221,7.0144,6.8962,6.4859,
2002-10-01,20.45,20.45,19.01,20.0,426400.0,33.13,33.3322,40.1316,6.9822,6.8938,6.5127,
2002-10-02,19.85,19.99,19.3,19.8,195000.0,32.9618,33.2037,40.0321,6.9228,6.8775,6.5368,
2002-10-03,19.88,19.88,19.15,19.15,151500.0,32.7384,33.0378,39.9296,6.8684,6.8594,6.552,
2002-10-04,19.29,19.65,18.5,19.31,257600.0,32.2379,32.7104,39.8145,6.8089,6.8359,6.5657,
2002-10-07,19.1,19.2,18.6,18.6,177600.0,31.6407,32.2987,39.6904,6.729,6.8007,6.5758,
2002-10-08,18.8,19.28,18.77,18.9,156900.0,31.4329,32.0658,39.5755,6.6729,6.7713,6.5821,
2002-10-09,18.8,18.9,17.47,17.47,185300.0,30.8961,31.6579,39.4463,6.6008,6.7328,6.5854,
2002-10-10,17.5,18.73,17.27,18.31,256600.0,30.834,31.4855,39.3306,6.5321,6.6927,6.5919,
2002-10-11,18.41,18.75,18.4,18.57,228500.0,31.1294,31.5282,39.2298,6.4802,6.6569,6.601,
2002-10-14,18.47,18.85,18.35,18.74,84200.0,31.344,31.5727,39.1311,6.4472,6.6273,6.6165,
2002-10-15,19.5,19.85,19.17,19.59,230100.0,32.0113,31.8951,39.0544,6.4963,6.631,6.6445,
2002-10-16,19.51,19.7,19.16,19.5,142300.0,32.1193,31.9752,38.9654,6.5232,6.6298,6.6701,
2002-10-17,19.7,20.66,19.48,19.78,161100.0,32.5311,32.226,38.8911,6.6158,6.658,6.7014,
2002-10-18,19.78,20.89,19.76,20.35,178400.0,32.8906,32.4775,38.8212,6.705,6.6906,6.7352,
2002-10-21,20.36,20.99,20.1,20.85,202100.0,33.3352,32.7952,38.7603,6.7818,6.7234,6.7714,
2002-10-22,18.2,19.8,18.2,19.17,898400.0,33.5233,32.9959,38.6959,6.7528,6.7168,6.7953,
2002-10-23,19.14,20.04,19.14,19.94,148100.0,33.8449,33.2673,38.6402,6.7481,6.7182,6.8143,
2002-10-24,20.1,20.48,20.1,20.4,162600.0,33.91,33.4078,38.5792,6.7773,6.7328,6.8323,
2002-10-25,20.3,21.0,20.24,20.35,304400.0,34.0939,33.5994,38.5247,6.8388,6.762,6.8474,
2002-10-28,20.5,20.5,18.52,18.55,590300.0,34.0935,33.6891,38.466,6.8493,6.7733,6.8521,
2002-10-29,18.56,18.56,17.82,18.0,608900.0,34.0786,33.7545,38.4075,6.7127,6.7243,6.8396,
2002-10-30,18.3,18.55,17.96,18.0,615800.0,34.3001,33.9342,38.359,6.6057,6.6795,6.8197,
2002-10-31,18.15,18.15,17.8,17.9,205500.0,34.436,34.0749,38.3106,6.4926,6.6265,6.7972,
2002-11-01,17.9,17.9,17.18,17.63,342800.0,34.8312,34.3561,38.275,6.386,6.5707,6.7731,
2002-11-04,17.88,18.35,17.88,18.08,167100.0,35.2441,34.6677,38.2458,6.3367,6.5338,6.7585,
2002-11-05,18.09,18.75,17.91,18.75,278100.0,35.4871,34.905,38.2157,6.3281,6.5124,6.7451,
2002-11-06,18.77,18.98,18.5,18.6,113800.0,35.8981,35.235,38.1959,6.3387,6.4999,6.7313,
2002-11-07,18.45,18.76,18.25,18.47,104300.0,35.8235,35.3149,38.1625,6.3305,6.4819,6.7145,
2002-11-08,18.47,18.47,17.03,17.03,283300.0,35.6566,35.3164,38.1249,6.3024,6.4567,6.6946,
2002-11-11,17.1,17.48,16.9,17.4,135200.0,35.1939,35.1258,38.0738,6.2067,6.4035,6.6643,
2002-11-12,17.45,19.02,17.44,18.4,316500.0,35.0612,35.0658,38.0304,6.2472,6.4022,6.6523,
2002-11-13,18.4,19.16,18.02,19.0,470800.0,35.0049,35.0343,37.9888,6.2892,6.4053,6.6428,
2002-11-14,19.1,19.53,18.75,19.0,219400.0,35.272,35.1746,37.9599,6.3495,6.4194,6.643,
2002-11-15,19.1,20.4,19.1,20.17,313400.0,35.5496,35.3438,37.9353,6.4613,6.4587,6.647,
2002-11-18,20.9,20.95,19.8,20.24,515000.0,35.5795,35.3975,37.9049,6.5893,6.5113,6.6531,
2002-11-19,19.05,19.1,17.6,19.1,1175000.0,35.5233,35.3999,37.8719,6.5508,6.5027,6.6437,
2002-11-20,19.1,19.55,18.55,19.25,269300.0,35.7787,35.5616,37.8509,6.5544,6.5085,6.6347,
2002-11-21,19.4,19.7,18.75,19.44,364400.0,36.2418,35.8537,37.8419,6.5684,6.5184,6.6255,
2002-11-22,19.44,19.44,18.3,18.5,477100.0,36.6092,36.1247,37.8353,6.5599,6.5195,6.6203,
2002-11-25,18.7,18.95,18.5,18.56,212800.0,36.9712,36.4102,37.8334,6.5167,6.5055,6.6117,
2002-11-26,18.57,18.83,18.06,18.5,222800.0,37.0515,36.556,37.8252,6.4741,6.4891,6.598,6.7453
2002-11-27,18.6,18.87,18.48,18.67,177300.0,37.4858,36.883,37.8322,6.444,6.4754,6.5878,6.7432
2002-11-29,19.15,19.15,18.6,18.6,57700.0,37.5556,37.0307,37.8304,6.4415,6.4715,6.5771,6.7411
2002-12-02,19.0,19.75,18.75,18.9,466000.0,37.7223,37.217,37.8334,6.4843,6.4863,6.5696,6.7406
2002-12-03,18.75,19.33,18.26,19.06,208800.0,37.5815,37.2321,37.8263,6.4863,6.487,6.5645,6.7398
2002-12-04,18.95,19.25,18.8,18.8,193400.0,37.4115,37.2029,37.8163,6.4819,6.4851,6.5603,6.7389
2002-12-05,18.85,19.73,18.8,19.25,307900.0,37.1693,37.1087,37.8013,6.5142,6.498,6.56,6.7387
2002-12-06,19.15,19.3,18.75,19.22,140900.0,37.1045,37.0844,37.7904,6.5073,6.4967,6.5509,6.7378
2002-12-09,18.6,18.72,17.95,18.15,175900.0,36.6278,36.828,37.7624,6.4586,6.4777,6.5279,6.7363
2002-12-10,18.35,18.6,18.04,18.12,286200.0,36.5589,36.754,37.7446,6.4118,6.4568,6.5091,6.7344
2002-12-11,18.2,18.36,17.15,17.21,373600.0,36.5277,36.7015,37.7276,6.3575,6.4305,6.4951,6.7327
2002-12-12,17.21,18.1,17.15,18.1,199800.0,36.624,36.7225,37.7156,6.2958,6.3987,6.4824,6.7305
2002-12-13,17.7,17.7,15.8,15.8,645400.0,36.3573,36.5591,37.6905,6.218,6.3575,6.4677,6.7274
2002-12-16,16.0,16.29,15.9,16.0,376400.0,36.3849,36.5374,37.674,6.0522,6.277,6.4451,6.7214
2002-12-17,16.2,16.24,14.55,14.9,820200.0,36.2566,36.4397,37.6518,5.9196,6.2023,6.4252,6.7157
2002-12-18,13.5,13.7,12.68,13.32,1906700.0,35.951,36.2397,37.6212,5.6268,6.0568,6.3878,6.7061
2002-12-19,9.93,10.5,9.02,9.32,4870400.0,35.6592,36.0281,37.5875,5.1602,5.8268,6.3313,6.6891
2002-12-20,9.5,9.65,9.13,9.47,2938600.0,35.7112,35.9894,37.564,4.7338,5.5918,6.2703,6.6701
2002-12-23,9.44,9.59,9.25,9.4,1280400.0,35.7811,35.9769,37.5422,4.3977,5.3763,6.2088,6.6502
2002-12-24,9.1,9.2,8.92,9.15,526000.0,35.8188,35.9619,37.5204,4.1072,5.1685,6.144,6.6289
2002-12-26,9.25,9.4,9.16,9.2,325300.0,35.8909,35.9752,37.5007,3.8962,4.9857,6.0738,6.6086
2002-12-27,9.2,9.38,9.08,9.35,514500.0,35.7923,35.9061,37.4755,3.7305,4.8189,6.0044,6.5887
2002-12-30,9.25,9.74,9.19,9.73,315300.0,35.5681,35.7631,37.4443,3.6286,4.6782,5.9311,6.5696
2002-12-31,9.73,9.85,9.25,9.8,360200.0,35.404,35.6382,37.4129,3.5575,4.5537,5.8569,6.5519
2003-01-02,9.8,9.95,9.58,9.72,351900.0,35.6907,35.7519,37.3977,3.5097,4.4436,5.7827,6.5359
2003-01-03,9.75,9.97,9.66,9.87,236800.0,35.8965,35.8531,37.3833,3.474,4.3441,5.7167,6.5215
2003-01-06,10.3,10.3,9.75,9.88,351900.0,36.1246,35.9854,37.3726,3.4709,4.2637,5.6512,6.5064
2003-01-07,10.2,10.33,10.0,10.1,438000.0,36.2034,36.0537,37.3592,3.4707,4.1916,5.5831,6.4909
2003-01-08,10.75,10.75,9.97,10.15,411100.0,36.1532,36.0535,37.3419,3.5019,4.1388,5.5142,6.4757
2003-01-09,10.47,10.88,10.47,10.6,1280100.0,36.3368,36.1718,37.3335,3.5358,4.0948,5.4496,6.4602
2003-01-10,10.6,10.65,10.21,10.38,363300.0,36.5297,36.307,37.3279,3.5451,4.0477,5.3964,6.4428
2003-01-13,10.6,10.71,10.4,10.55,203600.0,36.6289,36.4016,37.3213,3.5568,4.0068,5.3437,6.4262
2003-01-14,10.52,10.52,9.8,9.9,674300.0,36.7713,36.5206,37.3178,3.5516,3.9638,5.2925,6.4102
2003-01-15,9.89,9.89,8.73,9.54,1218700.0,36.7607,36.5604,37.3101,3.5007,3.9055,5.2387,6.3949
2003-01-16,9.64,9.77,9.45,9.55,332500.0,36.7682,36.6009,37.3032,3.452,3.8488,5.181,6.3797
2003-01-17,9.45,9.65,9.27,9.55,342700.0,36.5092,36.4901,37.2858,3.4053,3.7936,5.1199,6.3639
2003-01-21,9.45,9.67,9.15,9.65,483200.0,36.1928,36.3209,37.2629,3.3704,3.744,5.0574,6.3476
2003-01-22,9.55,9.9,9.34,9.9,283600.0,35.8791,36.1265,37.2363,3.3604,3.706,4.9978,6.333
2003-01-23,9.88,9.9,9.35,9.75,316400.0,35.7169,35.9931,37.2119,3.3527,3.6714,4.9403,6.3174
2003-01-24,9.5,9.59,9.07,9.41,709500.0,35.38,35.7591,37.1787,3.3235,3.6305,4.8872,6.3015
2003-01-27,9.32,9.45,9.0,9.0,449600.0,34.9324,35.446,37.1371,3.2903,3.589,4.823,6.2856
2003-01-28,9.1,9.25,8.9,8.99,723400.0,34.8129,35.2875,37.1031,3.2496,3.5452,4.7564,6.2698
2003-01-29,9.1,9.25,8.9,8.99,445100.0,34.7333,35.1578,37.0696,3.218,3.5054,4.6873,6.2541
2003-01-30,9.1,9.18,8.5,8.87,492600.0,34.51,34.9588,37.0298,3.1881,3.4671,4.6119,6.2373
2003-01-31,8.87,8.93,8.5,8.5,276000.0,34.4756,34.8584,36.9951,3.1463,3.4246,4.5312,6.2183
